start,split,weeks_since,flows,unknown,condition,macro_f1_mean,macro_f1_std,auroc_energy_mean,auroc_energy_std,auroc_msp_mean,auroc_msp_std,fpr95_energy_mean,fpr95_energy_std,oscr_energy_mean,oscr_energy_std,ece_mean,ece_std,ece_ts_mean,ece_ts_std,nll_mean,nll_std,nll_ts_mean,nll_ts_std,aurc_mean,aurc_std
11,val,1.0,ge5,far,teacherA_member,0.3636516852329261,0.008348249120876772,0.7652684236218814,0.010306689742869184,0.781262476153026,0.013659984924291862,0.8149197355996223,0.01163060032361853,0.5467174683061973,0.007226010524270139,0.20519018062716093,0.010112480057387572,0.02143016601385255,0.002626708222510603,1.8091938495635986,0.005241338300689415,1.598740041255951,0.011729313162036563,0.1392261070085365,0.0007750033604446852
11,val,1.0,ge5,far,teacherB,0.4152633075375065,0.0,0.6921263551433264,0.0,0.7090233219720836,0.0,0.9014793830657852,0.0,0.5369135225217281,0.0,0.1342015225569864,0.0,0.0247097404689773,0.0,1.5426300764083862,0.0,1.4734631776809692,0.0,0.1171480449946043,0.0
11,val,1.0,ge5,near,direct,0.0337030126815271,,0.4928850969530676,,0.4621177789331556,,0.9026063100137174,,0.1586893565657576,,0.1048277505531443,,0.0434558185106355,,3.4437756538391118,,3.34568190574646,,0.5959360359151741,
11,val,1.0,ge5,near,directTS,0.0337030126815271,,0.4888922258498216,,0.4589110671206369,,0.8984910836762688,,0.1583513547164354,,0.0434558185106355,,,,3.34568190574646,,,,0.5998431543187381,
11,val,1.0,ge5,near,enddA,0.0515796982637146,,0.4877321834094196,,0.4631350137981541,,0.9026063100137174,,0.180613907520254,,0.1686744256850829,,0.048831352276575,,3.565715789794922,,3.391454696655273,,0.5060534163775394,
11,val,1.0,ge5,near,kdA,0.0692011872809862,,0.5672889201773829,,0.5219532559947786,,0.9039780521262004,,0.2289603716154515,,0.2036694945232066,,0.0685808226912473,,3.3504860401153564,,3.0962157249450684,,0.4695495875807174,
11,val,1.0,ge5,near,kdA4,0.0589201703364708,,0.5060562252800267,,0.4750996334007543,,0.9753086419753086,,0.1923578571256853,,0.1941668823957754,,0.0528364845337416,,3.466397762298584,,3.001589298248291,,0.5364475559415978,
11,val,1.0,ge5,near,kdB,0.0622670027297658,,0.5753957617725649,,0.5583908959094241,,0.8861454046639232,,0.2277935117279824,,0.1955321142822699,,0.084172185316483,,3.316880464553833,,3.1291792392730717,,0.4704206954383208,
11,val,1.0,ge5,near,kdB4,0.0453433939039759,,0.5666353422914587,,0.5216455738442544,,0.9286694101508915,,0.154358842426193,,0.1548245859600598,,0.0417132669099487,,3.5128848552703857,,3.231236457824707,,0.6845783968052658,
11,val,1.0,ge5,near,ls,0.0560866726175827,,0.4987362606015787,,0.4771324884722352,,0.9300411522633744,,0.1851076815764234,,0.1395042836997417,,0.0432966876694147,,3.350742816925049,,3.1983461380004883,,0.5420837411265941,
11,val,1.0,ge5,near,teacherA,0.3813918920980793,0.0,0.6608309319773071,0.0,0.6928126526076557,0.0,0.8902606310013718,0.0,0.5050002386106474,0.0,0.2344596581623687,0.0,0.0219676995558823,0.0,1.7630499601364136,0.0,1.5066086053848269,0.0,0.1242348512760662,0.0
