student,teacher,split,n_known,n_unknown,spearman_energy,spearman_energy_unknown,spearman_msp,spearman_msp_unknown,top1_agreement_known,error_jaccard_known,start,condition,seed,weeks_since
student_kdF_s0,A,val,200000,53779,0.5859916200115467,0.7623284766789953,0.7833744357178672,0.5689356707551753,0.951015,0.3571768437747819,11,kdF,0,1.0
student_kdF_s0,B,val,200000,53779,0.5340408305529176,0.6756152835067172,0.7046034563493395,0.46444722810785255,0.94846,0.33570368055012895,11,kdF,0,1.0
student_kdF_s0,A,test_w16-19,100000,100000,0.7888849437082011,0.7134814619034957,0.823631823516063,0.4944116925037721,0.94551,0.3807942438079424,11,kdF,0,3.5
student_kdF_s0,B,test_w16-19,100000,100000,0.7456033189001031,0.6309554547821843,0.7842992111083604,0.4549467695691148,0.94299,0.3593150684931507,11,kdF,0,3.5
student_kdF_s0,A,test_w20-23,100000,100000,0.7909362859852558,0.7062997582675603,0.8167253376340368,0.48342932474862677,0.93567,0.403959708232025,11,kdF,0,7.5
student_kdF_s0,B,test_w20-23,100000,100000,0.7461407906780055,0.6236237880013717,0.7784664378449313,0.4445226419223065,0.93298,0.36929603301994957,11,kdF,0,7.5
student_kdF_s0,A,test_w24-27,100000,100000,0.7848001977331404,0.7221997392819731,0.8151860457244874,0.5055883957456324,0.92595,0.4506154603643525,11,kdF,0,11.5
student_kdF_s0,B,test_w24-27,100000,100000,0.7351012103743628,0.636833903687484,0.7716987783701538,0.46531283423759523,0.91877,0.40588567130500186,11,kdF,0,11.5
student_kdF_s0,A,test_w28-31,100000,100000,0.7720816408057212,0.6858537343103112,0.8040107861875998,0.5008198396787779,0.91074,0.49672999065711615,11,kdF,0,15.5
student_kdF_s0,B,test_w28-31,100000,100000,0.7195551867179485,0.6080137469942057,0.7558257811504363,0.4591541505886331,0.90281,0.4633675137464705,11,kdF,0,15.5
student_kdF_s0,A,test_w32-35,100000,100000,0.7665078376614073,0.6845262672936184,0.7910240592685477,0.4972112458266186,0.89767,0.5746755302310858,11,kdF,0,19.5
student_kdF_s0,B,test_w32-35,100000,100000,0.706761757218632,0.5999410402661338,0.7427948792012768,0.45300307258213435,0.88778,0.5481382494077629,11,kdF,0,19.5
student_kdF_s0,A,test_w36-39,100000,100000,0.7766018118727389,0.6905228908698401,0.7839135060992928,0.47360870071280725,0.88446,0.6103989789689807,11,kdF,0,23.5
student_kdF_s0,B,test_w36-39,100000,100000,0.7162276262251437,0.6028081066499785,0.7382795128457522,0.4234224958205459,0.87196,0.5937701050825649,11,kdF,0,23.5
student_kdF_s0,A,test_w40-43,100000,100000,0.7794916823223148,0.7001151144843148,0.7825940520530636,0.48037031009108544,0.88014,0.6209694640187914,11,kdF,0,27.5
student_kdF_s0,B,test_w40-43,100000,100000,0.719916604998807,0.6050964389328217,0.7385082439920241,0.42856778035049664,0.86577,0.5930149679258732,11,kdF,0,27.5
student_kdF_s0,A,test_w44-47,100000,100000,0.7846636930814236,0.7151308570562181,0.7644453170266642,0.4798087478657668,0.86119,0.6169754218635363,11,kdF,0,31.5
student_kdF_s0,B,test_w44-47,100000,100000,0.7242775308546338,0.6114120714499928,0.7225227024154688,0.4276157489254436,0.84653,0.5989636387793967,11,kdF,0,31.5
student_kdF_s0,A,test_w48-51,100000,100000,0.7742047551151442,0.7065680469261774,0.7619649862973961,0.4804704760065932,0.85631,0.6208795975017349,11,kdF,0,35.333333333333336
student_kdF_s0,B,test_w48-51,100000,100000,0.708005370762423,0.5877207030303582,0.7149866697689913,0.41835587339157504,0.83988,0.6052366142725056,11,kdF,0,35.333333333333336
student_kdF_s1,A,val,200000,53779,0.5817898998105075,0.7510387910222515,0.7798638299790829,0.5978975155284543,0.951785,0.36076861489191353,11,kdF,1,1.0
student_kdF_s1,B,val,200000,53779,0.5235736010155645,0.6686385642624598,0.6964456158350872,0.4849370402560946,0.94934,0.34126106194690264,11,kdF,1,1.0
student_kdF_s1,A,test_w16-19,100000,100000,0.7922437972282069,0.7413305720228733,0.8258270295690596,0.5044750532505762,0.94633,0.37870733072188023,11,kdF,1,3.5
student_kdF_s1,B,test_w16-19,100000,100000,0.747016240960362,0.6505001918204634,0.7899008137535891,0.4740017436932313,0.94362,0.35214571546846973,11,kdF,1,3.5
student_kdF_s1,A,test_w20-23,100000,100000,0.7958854039037979,0.7356351109641982,0.8231979801025467,0.5039687401067171,0.93266,0.38693749298619684,11,kdF,1,7.5
student_kdF_s1,B,test_w20-23,100000,100000,0.7494385239549013,0.6441117859450387,0.7877964057255878,0.46959084977718424,0.92975,0.3537914164998888,11,kdF,1,7.5
student_kdF_s1,A,test_w24-27,100000,100000,0.785939310190885,0.7421403370733329,0.8194556384687555,0.5227452661019268,0.92582,0.4480022940164404,11,kdF,1,11.5
student_kdF_s1,B,test_w24-27,100000,100000,0.7375648756340699,0.6518832321843703,0.7789433962116759,0.4873113239377113,0.91819,0.4125160816026466,11,kdF,1,11.5
student_kdF_s1,A,test_w28-31,100000,100000,0.7776960815080063,0.7161883312512445,0.8079093578098508,0.5164796219172797,0.9089,0.49236923988739073,11,kdF,1,15.5
student_kdF_s1,B,test_w28-31,100000,100000,0.7264338241862078,0.6320646257919398,0.7611839293520016,0.46937913596876785,0.89683,0.45661390616167324,11,kdF,1,15.5
student_kdF_s1,A,test_w32-35,100000,100000,0.7727318016692148,0.7002738214810911,0.7938569552811634,0.5036281404664645,0.89319,0.5529259896729777,11,kdF,1,19.5
student_kdF_s1,B,test_w32-35,100000,100000,0.7170946762185568,0.6190095911079124,0.7496263710084383,0.4671332818189418,0.88177,0.5363334124910948,11,kdF,1,19.5
student_kdF_s1,A,test_w36-39,100000,100000,0.7794622574408628,0.6911267327045016,0.7833101436476502,0.4700581681805343,0.87992,0.5861138106036066,11,kdF,1,23.5
student_kdF_s1,B,test_w36-39,100000,100000,0.7263290155077451,0.6104771475091101,0.7411039413482299,0.4323378362062393,0.86384,0.5686724371675879,11,kdF,1,23.5
student_kdF_s1,A,test_w40-43,100000,100000,0.7811188165780965,0.7004393490630451,0.7811317245326705,0.4793594179167451,0.8776,0.5955506929248724,11,kdF,1,27.5
student_kdF_s1,B,test_w40-43,100000,100000,0.7291654997796561,0.6154981466893402,0.7390631580705397,0.43105952738992154,0.85819,0.5662728355837967,11,kdF,1,27.5
student_kdF_s1,A,test_w44-47,100000,100000,0.7840640920438974,0.7101181213481954,0.7668840380009315,0.4898180449249632,0.85656,0.5955787315594776,11,kdF,1,31.5
student_kdF_s1,B,test_w44-47,100000,100000,0.7295765506246471,0.6110848241967256,0.7295323605442804,0.45138077909443025,0.83905,0.5806729939603106,11,kdF,1,31.5
student_kdF_s1,A,test_w48-51,100000,100000,0.7735107976792971,0.7002347298524959,0.7627633689904793,0.4897023524402954,0.85203,0.6061208940060955,11,kdF,1,35.333333333333336
student_kdF_s1,B,test_w48-51,100000,100000,0.7145951631557821,0.5878036631933056,0.7234087613792292,0.44448455671266457,0.8323,0.5887463628539814,11,kdF,1,35.333333333333336
student_kdF_s2,A,val,200000,53779,0.5669175502803053,0.743897045097037,0.7913152965389886,0.5620083504146991,0.950695,0.35874439461883406,11,kdF,2,1.0
student_kdF_s2,B,val,200000,53779,0.5074835873329101,0.6533993743961571,0.7124596985779672,0.46797887508626657,0.94818,0.33855823698300613,11,kdF,2,1.0
student_kdF_s2,A,test_w16-19,100000,100000,0.782746953614333,0.7161637665945969,0.8241747740416235,0.4863203815559779,0.94538,0.37834095000692425,11,kdF,2,3.5
student_kdF_s2,B,test_w16-19,100000,100000,0.7375449546269994,0.6333365857481387,0.794324976529741,0.49227068240450694,0.94266,0.35204918032786886,11,kdF,2,3.5
student_kdF_s2,A,test_w20-23,100000,100000,0.7850665572752347,0.715214815611352,0.820212164753006,0.4804456121102038,0.93581,0.40208092485549135,11,kdF,2,7.5
student_kdF_s2,B,test_w20-23,100000,100000,0.7361238796643528,0.6244504137396047,0.7889186027798047,0.47168187842730847,0.93304,0.36999655923844477,11,kdF,2,7.5
student_kdF_s2,A,test_w24-27,100000,100000,0.7763150838695999,0.72356229833717,0.8140058903618917,0.4985658134084223,0.92816,0.4632476936811824,11,kdF,2,11.5
student_kdF_s2,B,test_w24-27,100000,100000,0.7252916370135587,0.6361646413439572,0.7790173408514166,0.4899908304197834,0.923,0.4370860927152318,11,kdF,2,11.5
student_kdF_s2,A,test_w28-31,100000,100000,0.7719472221049818,0.7013589497006002,0.8059237943964033,0.5056224417590934,0.91195,0.4993452976969884,11,kdF,2,15.5
student_kdF_s2,B,test_w28-31,100000,100000,0.7163419706907874,0.6203968716560564,0.7629218945940159,0.47161880490284686,0.90253,0.47009807536317383,11,kdF,2,15.5
student_kdF_s2,A,test_w32-35,100000,100000,0.7691459567363893,0.6884590163910006,0.791357579059403,0.4980714452306052,0.88847,0.5392168747726998,11,kdF,2,19.5
student_kdF_s2,B,test_w32-35,100000,100000,0.7087353766308427,0.6102412939757752,0.7494490694357164,0.4684881435250493,0.88076,0.5308416715715126,11,kdF,2,19.5
student_kdF_s2,A,test_w36-39,100000,100000,0.7772112611598986,0.6866733564902311,0.7818432010389991,0.4649463830266842,0.87578,0.5726572869657552,11,kdF,2,23.5
student_kdF_s2,B,test_w36-39,100000,100000,0.7198427293676715,0.6101071828486526,0.7440694349580668,0.44055497683210065,0.86172,0.5581072749691739,11,kdF,2,23.5
student_kdF_s2,A,test_w40-43,100000,100000,0.7803649366122698,0.7033098332529745,0.7821095211242494,0.4876957824148377,0.87115,0.5759832678671631,11,kdF,2,27.5
student_kdF_s2,B,test_w40-43,100000,100000,0.7238052761207261,0.6197251437904878,0.7438145289114767,0.4488932803009196,0.85829,0.5590396864282214,11,kdF,2,27.5
student_kdF_s2,A,test_w44-47,100000,100000,0.7799571924246986,0.7102312180308374,0.7591772061772623,0.47982992713565303,0.85011,0.583951598657481,11,kdF,2,31.5
student_kdF_s2,B,test_w44-47,100000,100000,0.7214467951357498,0.6131473293301815,0.722354351657661,0.4449607733442911,0.83677,0.5704873144226243,11,kdF,2,31.5
student_kdF_s2,A,test_w48-51,100000,100000,0.7689786421111678,0.6937273015207156,0.7550425769010181,0.4777737699342751,0.84398,0.5949106203995794,11,kdF,2,35.333333333333336
student_kdF_s2,B,test_w48-51,100000,100000,0.7069447759616939,0.5851137138591718,0.7183065536530129,0.4425089979243517,0.82744,0.5763925621516052,11,kdF,2,35.333333333333336
