student,teacher,split,n_known,n_unknown,spearman_energy,spearman_energy_unknown,spearman_msp,spearman_msp_unknown,top1_agreement_known,error_jaccard_known,start,condition,seed,weeks_since
student_direct_s0,A,val,200000,54382,0.5213164590122179,0.679518740761074,0.7617138504879071,0.4637738864663771,0.96106,0.38268662408237203,37,direct,0,1.0
student_direct_s0,B,val,200000,54382,0.48912119308159985,0.6138583383007841,0.6986662452515208,0.40042052177284376,0.95831,0.35465278423352237,37,direct,0,1.0
student_directTS_s0,A,val,200000,54382,0.5198162179213534,0.6781373483814702,0.7622814006549004,0.4726428711064853,0.96106,0.38268662408237203,37,directTS,0,1.0
student_directTS_s0,B,val,200000,54382,0.487394389693856,0.6122947507141064,0.6989324132322211,0.406587498490609,0.95831,0.35465278423352237,37,directTS,0,1.0
student_direct_s0,A,test_w42-45,100000,100000,0.7565368961520251,0.6673802380627555,0.8274644630118166,0.51241793863075,0.95359,0.4520990312163617,37,direct,0,3.5
student_direct_s0,B,test_w42-45,100000,100000,0.7254026369561986,0.5790236777014957,0.7930006041488695,0.4747430119810275,0.95069,0.43381349507202427,37,direct,0,3.5
student_directTS_s0,A,test_w42-45,100000,100000,0.7552618927122431,0.6664166596976902,0.8294479544166229,0.5196549654191114,0.95359,0.4520990312163617,37,directTS,0,3.5
student_directTS_s0,B,test_w42-45,100000,100000,0.723962083668752,0.5780873445108364,0.7942279739619386,0.47766036632997444,0.95069,0.43381349507202427,37,directTS,0,3.5
student_direct_s0,A,test_w46-49,100000,100000,0.7597975250485977,0.6720076694907856,0.8181596990705636,0.5026587297647859,0.93419,0.5883039885016169,37,direct,0,7.5
student_direct_s0,B,test_w46-49,100000,100000,0.7268941521222331,0.5863567606121267,0.7853050166744533,0.46552255730959796,0.92849,0.5676035109495523,37,direct,0,7.5
student_directTS_s0,A,test_w46-49,100000,100000,0.7584079828842725,0.6709804599866944,0.820398792743944,0.5102782263774867,0.93419,0.5883039885016169,37,directTS,0,7.5
student_directTS_s0,B,test_w46-49,100000,100000,0.7253589484495961,0.5853537208613612,0.7867150871450302,0.4685420142251078,0.92849,0.5676035109495523,37,directTS,0,7.5
student_direct_s0,A,test_w51-51,100000,43579,0.6998939321223461,0.6514196355122369,0.8224234695777433,0.4688344380042799,0.90125,0.6180150671470684,37,direct,0,11.0
student_direct_s0,B,test_w51-51,100000,43579,0.6664895927694695,0.5667853518415539,0.7776166688872458,0.41765818740806915,0.89594,0.6269950738916256,37,direct,0,11.0
student_directTS_s0,A,test_w51-51,100000,43579,0.6987646009253345,0.6502969170866457,0.8237418587297167,0.47620422493194947,0.90125,0.6180150671470684,37,directTS,0,11.0
student_directTS_s0,B,test_w51-51,100000,43579,0.6652224687282067,0.5659889615954081,0.7785959402330407,0.4199592134001183,0.89594,0.6269950738916256,37,directTS,0,11.0
student_ls_s0,A,val,200000,54382,0.6626282018612499,0.5979223326344933,0.7571635561036476,0.5084247047506698,0.957985,0.361534325147876,37,ls,0,1.0
student_ls_s0,B,val,200000,54382,0.6217312873647751,0.5152340366053765,0.7012924563612298,0.3932096906718775,0.95564,0.34292502639915523,37,ls,0,1.0
student_ls_s0,A,test_w42-45,100000,100000,0.7818303498211403,0.6191780393315385,0.8298399347289983,0.5502353065690464,0.95054,0.4403480312638254,37,ls,0,3.5
student_ls_s0,B,test_w42-45,100000,100000,0.7433635569633764,0.5202525184396818,0.7848368565288081,0.44228510601264553,0.94792,0.42295940637276297,37,ls,0,3.5
student_ls_s0,A,test_w46-49,100000,100000,0.7753747040334756,0.6167548866422137,0.8177012470174642,0.5373138875107273,0.92917,0.5686842105263158,37,ls,0,7.5
student_ls_s0,B,test_w46-49,100000,100000,0.734105419824842,0.5179454446690706,0.7718372899268227,0.4337180778887066,0.92421,0.5479096338613347,37,ls,0,7.5
student_ls_s0,A,test_w51-51,100000,43579,0.7651761361686604,0.6062558275335643,0.824681037520465,0.5166258389767945,0.89946,0.6153207257858421,37,ls,0,11.0
student_ls_s0,B,test_w51-51,100000,43579,0.7251840268515701,0.5046760417886206,0.7775258466332017,0.39210635253062875,0.89378,0.6207491690104833,37,ls,0,11.0
student_kdA_s0,A,val,200000,54382,0.5111032596900582,0.7067211954603397,0.7640785317771147,0.46944130939441686,0.96279,0.39620622568093383,37,kdA,0,1.0
student_kdA_s0,B,val,200000,54382,0.4770243610475682,0.6165367446741453,0.698268095127952,0.4078747409100887,0.960795,0.37890811741084235,37,kdA,0,1.0
student_kdA_s0,A,test_w42-45,100000,100000,0.7521207653141753,0.6732545179740799,0.8307692993209738,0.5186409879959121,0.95336,0.4600398834177021,37,kdA,0,3.5
