start,split,weeks_since,auroc_energy_teacherA,auroc_energy_kdA,auroc_energy_ls,auroc_energy_directTS,auroc_energy_enddA,auroc_msp_teacherA,auroc_msp_kdA,auroc_msp_ls,auroc_msp_directTS,auroc_msp_enddA,f1_kdA,ece_kdA,nll_kdA,f1_ls,ece_ls,nll_ls,f1_directTS,ece_directTS,nll_directTS,rho_kdA_A,rho_kdA_B,rho_kdB_A,rho_kdB_B,rho_kdA4_A,rho_kdA4_B,rho_kdB4_A,rho_kdB4_B,rho_direct_A,rho_direct_B,analysis
11,test_w32-35,19.5,0.8188221622664665,0.8218338285472401,0.7903820977621635,0.8235194070695004,0.7161561338498398,0.8416406701916327,0.8195555107205044,0.8057102932936593,0.8203088210033967,0.8071663989393428,0.74458243121495,0.04169675019906884,0.7929375130471558,0.7308669322634465,0.034700876944296036,0.6677526648148047,0.7371413244231296,0.045380700023019895,0.7936913570501914,0.7425258319129997,0.6833328609748244,0.7447782630774425,0.6867230648457886,0.8595414420473599,0.8073185657334075,0.84376629736127,0.8171915479876612,0.7479441479436207,0.6888853132670989,drop_duplicates
11,test_w36-39,23.5,0.8157417168416632,0.8167657415164895,0.7843284499370916,0.819278007543311,0.7235554596501719,0.8413689716022997,0.8170225163798936,0.8080338183523355,0.8167906399219794,0.8061833886026338,0.725209178334518,0.05439172322565334,0.8297499174922641,0.706398341475993,0.049589228073728245,0.7406715224684288,0.7199437106149479,0.057549883841238825,0.8444936303011791,0.7504160255329888,0.6914643887878009,0.7520155291355612,0.693122537450504,0.8565672481622442,0.8007674195360506,0.8408122507774713,0.8092742644836457,0.7540864383982168,0.6949324476742111,drop_duplicates
11,test_w40-43,27.5,0.8070367890589687,0.8099302298098803,0.7705527276765982,0.8134561754802484,0.7107594672891452,0.8319928859183112,0.8092767886856389,0.7983754272173211,0.8098449792376865,0.7965141139071874,0.7216279254180583,0.058725216887139796,0.8795001520281447,0.7030662272539582,0.05327100662099668,0.7840090185131814,0.717311216352678,0.06202436769023528,0.8916567183043528,0.7522920209519471,0.6957156407883434,0.7556046820026409,0.6988399638732015,0.8570775330979755,0.8019922931721053,0.8415116683161105,0.8113388098433625,0.7548746127383377,0.6982367002569763,drop_duplicates
11,test_w44-47,31.5,0.7899777128196921,0.793627117562035,0.7563041663239075,0.7961160036294695,0.7023950248089513,0.8136169814538604,0.7973849417731464,0.7831479927961742,0.7970764732532607,0.782383810413112,0.6925101122930567,0.07016155839777317,1.0789985634888746,0.6751348921690441,0.06441348432683619,0.9519295276458584,0.6867601232518475,0.07290532097848905,1.1144330737176955,0.7578217971189113,0.6992487311788012,0.760837726997718,0.7026022023820478,0.8510406248814485,0.7909533655294629,0.8362398672321352,0.8000002318032295,0.7604903379559689,0.7027623655460585,drop_duplicates
11,test_w48-51,35.333333333333336,0.7882922484128027,0.7959764006135794,0.756455826413145,0.7978475359705558,0.7082404818879615,0.8111121099719455,0.8011146257721703,0.7830803831549819,0.8001217861352935,0.7837689722034318,0.6836417482560335,0.08017508995691527,1.1742695737360767,0.6686782839160805,0.07050976065570959,1.0211982987349195,0.6744419802865256,0.08095552414159825,1.215350811332356,0.7504966552880861,0.6862935550213913,0.7520652201893989,0.6886486068163804,0.845230395799361,0.7845401144069292,0.8303352483118359,0.7910420306321835,0.7512184563296539,0.6889365388199642,drop_duplicates
24,test_w29-32,3.5,0.8781192358603923,0.8764311309114832,0.8585735722122356,0.8726004721218001,0.7700149595549725,0.9049535170344818,0.878402769728476,0.8771920199328878,0.8810135630884411,0.8739707752413624,0.8852587574789228,0.007662232554505618,0.25688498355342115,0.875032067769672,0.013445781844019952,0.2702945437237378,0.8861019673910486,0.008042743550980563,0.25790840253969816,0.7453112637670296,0.7067421841439105,0.7439057609232059,0.7069233830412387,0.8883087665951297,0.8336669189252843,0.8679125194820431,0.8552834757196457,0.7506775854236243,0.71333232229705,drop_duplicates
24,test_w33-36,7.5,0.860443650903573,0.8574925188354925,0.837983655091987,0.8548713387247835,0.7546314251645706,0.8882921611905142,0.8573165601432918,0.8586813265770143,0.8611896822442223,0.8543473874349643,0.845418360941243,0.02056918462500066,0.3634230643547563,0.8393424189965729,0.02553493310237783,0.377578942049169,0.848632013561549,0.019932854898013847,0.3642406069186455,0.7325240392702993,0.6984468353887471,0.7298293863718459,0.6973593319461637,0.8763016883394277,0.821956229390004,0.8567150934646441,0.8428349656750154,0.737660396981213,0.7058738748371063,drop_duplicates
24,test_w37-40,11.5,0.8646503699545546,0.8570769166836133,0.8321254823653708,0.8552560302186532,0.7694985272108598,0.8882192918590764,0.8513316037225398,0.8556916757260845,0.8592369624535211,0.8522424470524259,0.8256318290974494,0.029489152043072592,0.43493322749997276,0.8193717111853442,0.035050152045454884,0.45584008177208624,0.8307244389425568,0.028321326312584154,0.44090763240883,0.7495075046106654,0.713229482784373,0.7479610273630659,0.712375819537977,0.8708168990133791,0.8220622403446383,0.8505893379917724,0.8371629049789291,0.7558112767222278,0.7215686591194226,drop_duplicates
24,test_w41-44,15.5,0.8493859850853412,0.8462822994501957,0.8195437023807479,0.8434406982531257,0.7547088533382618,0.8764277206954987,0.8448528440747843,0.8466298308303397,0.8522340630230422,0.8428807959935269,0.8152228446222752,0.03429516886085412,0.5006554826699507,0.8108758025709184,0.03841088949549395,0.5059824159404015,0.8195453912415888,0.03313243270350942,0.5077325193923254,0.7492635665599305,0.7123830776222743,0.7479682465775205,0.7123911955121067,0.8743281656381826,0.8252413674533641,0.8560046530029257,0.8436109583948932,0.7557434416969807,0.7207169738618311,drop_duplicates
24,test_w45-48,19.5,0.8290474758107808,0.8254233082228506,0.7971880473068444,0.8236270420946048,0.7349389285669965,0.8569723952842786,0.8248642643044171,0.8224947806705374,0.8341870737244129,0.8194556009517027,0.7782691586547366,0.04893060816568809,0.6932339651942038,0.7813668096788775,0.04956957485815369,0.6712272032672716,0.7858895732056521,0.048071371437186386,0.6917962678011794,0.7544325375218695,0.71618332319315,0.7528674803503136,0.7168406890029643,0.8685139718581327,0.8208977303067584,0.8497724579888082,0.8364494744333332,0.7591772299499518,0.7228374351975421,drop_duplicates
