start,split,weeks_since,flows,unknown,condition,macro_f1_mean,macro_f1_std,auroc_energy_mean,auroc_energy_std,auroc_msp_mean,auroc_msp_std,fpr95_energy_mean,fpr95_energy_std,oscr_energy_mean,oscr_energy_std,ece_mean,ece_std,ece_ts_mean,ece_ts_std,nll_mean,nll_std,nll_ts_mean,nll_ts_std,aurc_mean,aurc_std
11,test_w28-31,15.5,ge5,all,kdA4,0.7728980624553657,0.007527758695159727,0.8115059030923346,0.001957938964646961,0.8157102010468762,0.0006524497405084436,0.6511952170192988,0.009599075038413514,0.750256578841635,0.00249866933686853,0.06900195732639153,0.004352644977207574,0.021994379666093865,0.0040410241494593605,0.644484798113505,0.008169542665408097,0.4724610944588979,0.006086642477248317,0.01743879726881087,0.0009933466115634546
11,test_w28-31,15.5,ge5,all,kdB,0.785376628865143,0.009520516632222727,0.8363765760006713,0.0042557724782471265,0.836755464728531,0.005845192223504363,0.6105694577950543,0.007081285863769577,0.7738932225630014,0.006646063017479152,0.028824108248420435,0.005366822259969691,0.02145881214190293,0.004921444897508503,0.584158738454183,0.04564741418014962,0.5620810786883036,0.04163741109385503,0.014773009195579466,0.0013742035207825402
11,test_w28-31,15.5,ge5,all,kdB4,0.7794741456828324,0.004677662952605011,0.8076859011796733,0.0012214418062260256,0.8097679785141785,0.002016921798531842,0.6521775871721471,0.013416609454885944,0.7489222334847265,0.0004753713051426146,0.0721701898645524,0.003014081357310352,0.018636422859171265,0.002173151957192023,0.7196328242619833,0.028058013548943654,0.47710628310839337,0.014900801834015064,0.017471005918791468,0.001065972047380191
11,test_w28-31,15.5,ge5,all,ls,0.779863058097724,0.003068961799720355,0.8124215395244994,0.011647145332443971,0.826410887050561,0.0025088018075397657,0.6749446316464031,0.03191134671198415,0.7530008710095641,0.010190954480648868,0.06905593667733077,0.005432181773614513,0.014910441972664501,0.0021533576876806896,0.5063598155975342,0.008189046126861959,0.46617060899734497,0.003709947304218899,0.016982702954039867,0.00024074742145936516
11,test_w28-31,15.5,ge5,all,teacherA,0.8436392003143606,,0.8358689903808438,,0.8622785437089423,,0.5984958117229505,,0.7964997875797873,,0.0207823404829163,,0.0171490168900377,,0.3297069072723388,,0.3187106251716614,,0.0068198085282206,
11,test_w28-31,15.5,ge5,all,teacherA_member,0.8328164001280195,0.0065290914377620956,0.823324779022418,0.008261826908847025,0.8381546688199174,0.004919650332873518,0.6244472847500238,0.019145527957061766,0.7811789054206898,0.007998606616918952,0.03984160945371362,0.0006690641800085769,0.0252461462656683,0.0005648911159244389,0.4142299652099609,0.013591954760369463,0.35208160877227784,0.011320129165422986,0.00880169383882916,0.0004143547948454911
11,test_w28-31,15.5,ge5,all,teacherB,0.8364509674849765,,0.8370582546594351,,0.8368375708191784,,0.6083406394912801,,0.794621581944882,,0.0427864394943861,,0.0254227809908575,,0.4242159128189087,,0.3375798165798187,,0.0086300541605736,
11,test_w28-31,15.5,ge5,far,direct,0.7854948278414046,0.00944652776257982,0.8413026089560499,0.0029873695601818915,0.8459112988893599,0.0013225663456280352,0.5931473372955285,0.007229145495101073,0.7787593811908594,0.0013393654958868332,0.028944181362798634,0.003959221070680525,0.022708499930997068,0.003638440897013932,0.5756536523501078,0.02663110973300854,0.5567074616750082,0.024681241672564476,0.014284904975871699,0.0011483675151411096
11,test_w28-31,15.5,ge5,far,directTS,0.7854948278414046,0.00944652776257982,0.8408992774241164,0.0029548470929915255,0.8471710593221841,0.0013647935906247529,0.5947498811762083,0.006582436926355565,0.7783189949374538,0.0013299779098268588,0.022708499930997068,0.003638440897013932,,,0.5567074616750082,0.024681241672564476,,,0.014253347347981768,0.0011374880953419822
11,test_w28-31,15.5,ge5,far,enddA,0.7800830704831411,0.006311064948035932,0.7440303918914836,0.002729557273423395,0.8292825569340728,0.004798019772212755,0.8886421279763782,0.01218108494276377,0.6875492713140355,0.0011638936925355786,0.009973493607186234,0.0012854844088180945,0.0115205857190832,0.0021305860519934207,0.47363115350405377,0.006988610693134911,0.47509456674257916,0.0067541695873111545,0.0163205281026445,0.0007789974668668844
11,test_w28-31,15.5,ge5,far,kdA,0.7933215923557051,0.009305719657624417,0.8388579746566155,0.004922358875547065,0.8467843807429501,0.003399334970188798,0.5782701779622875,0.01133205709688556,0.7772214537337043,0.006365694872032812,0.026634882083794834,0.002020250900205506,0.019875358198016665,0.001320058969478701,0.5917811791102091,0.03134520864466864,0.5688624183336893,0.028393525891603346,0.014105765739277633,0.0006830082383048984
11,test_w28-31,15.5,ge5,far,kdA4,0.7728980624553657,0.007527758695159727,0.8137624218000198,0.0015181264912365656,0.8211624066693503,0.0018719302595121572,0.6478104876191918,0.008315230438195712,0.7519670936674144,0.004176772840733144,0.06900195732639153,0.004352644977207574,0.021994379666093865,0.0040410241494593605,0.644484798113505,0.008169542665408097,0.4724610944588979,0.006086642477248317,0.01743879726881087,0.0009933466115634546
11,test_w28-31,15.5,ge5,far,kdB,0.785376628865143,0.009520516632222727,0.8326798384120079,0.003324292403094232,0.8396208674190818,0.006544858851264851,0.5958308622190817,0.002346456049412972,0.7697266263790262,0.006319549299948019,0.028824108248420435,0.005366822259969691,0.02145881214190293,0.004921444897508503,0.584158738454183,0.04564741418014962,0.5620810786883036,0.04163741109385503,0.014773009195579466,0.0013742035207825402
11,test_w28-31,15.5,ge5,far,kdB4,0.7794741456828324,0.004677662952605011,0.8137573193279367,0.0048612266167717254,0.818160469871234,0.004888688134770908,0.6427420745582489,0.019925178274397222,0.7537954730425834,0.003068945703712387,0.0721701898645524,0.003014081357310352,0.018636422859171265,0.002173151957192023,0.7196328242619833,0.028058013548943654,0.47710628310839337,0.014900801834015064,0.017471005918791468,0.001065972047380191
11,test_w28-31,15.5,ge5,far,ls,0.779863058097724,0.003068961799720355,0.81623221465391,0.012223452599641032,0.8318336116387424,0.00334593854979048,0.6634699912091425,0.03621161392704568,0.75592915071946,0.010653788454654015,0.06905593667733077,0.005432181773614513,0.014910441972664501,0.0021533576876806896,0.5063598155975342,0.008189046126861959,0.46617060899734497,0.003709947304218899,0.016982702954039867,0.00024074742145936516
11,test_w28-31,15.5,ge5,far,teacherA,0.8436392003143606,,0.8383767343219567,,0.8671285225803653,,0.5775088644651668,,0.79816617908522,,0.0207823404829163,,0.0171490168900377,,0.3297069072723388,,0.3187106251716614,,0.0068198085282206,
11,test_w28-31,15.5,ge5,far,teacherA_member,0.8328164001280195,0.0065290914377620956,0.8263506244175813,0.009556247021985773,0.8452235777666646,0.005373642554799066,0.6084467942813159,0.019677591476804288,0.7833796077905325,0.009219484325280903,0.03984160945371362,0.0006690641800085769,0.0252461462656683,0.0005648911159244389,0.4142299652099609,0.013591954760369463,0.35208160877227784,0.011320129165422986,0.00880169383882916,0.0004143547948454911
11,test_w28-31,15.5,ge5,far,teacherB,0.8364509674849765,,0.8480025349460485,,0.8490249373491348,,0.5915405872629308,,0.8041831317296765,,0.0427864394943861,,0.0254227809908575,,0.4242159128189087,,0.3375798165798187,,0.0086300541605736,
11,test_w28-31,15.5,ge5,near,direct,0.7854948278414046,0.00944652776257982,0.8651492088915479,0.010365547104891735,0.8329914289489994,0.009391203681800546,0.6683311716385646,0.04840246986586753,0.8043125376378617,0.006126678507619974,0.028944181362798634,0.003959221070680525,0.022708499930997068,0.003638440897013932,0.5756536523501078,0.02663110973300854,0.5567074616750082,0.024681241672564476,0.014284904975871699,0.0011483675151411096
11,test_w28-31,15.5,ge5,near,directTS,0.7854948278414046,0.00944652776257982,0.8648133998233153,0.010515677255284926,0.8348090664820568,0.00933404482846192,0.6687418936446173,0.04835903494720568,0.8038674559575725,0.006251359525145519,0.022708499930997068,0.003638440897013932,,,0.5567074616750082,0.024681241672564476,,,0.014253347347981768,0.0011374880953419822
11,test_w28-31,15.5,ge5,near,enddA,0.7800830704831411,0.006311064948035932,0.6906722186549826,0.009944891569525134,0.8104864061796424,0.0058177489276342274,0.9069822741028967,0.019099683457450216,0.6411444159481433,0.008502783340721364,0.009973493607186234,0.0012854844088180945,0.0115205857190832,0.0021305860519934207,0.47363115350405377,0.006988610693134911,0.47509456674257916,0.0067541695873111545,0.0163205281026445,0.0007789974668668844
