abs_difference
0.006981720335180741
0.001343165616526698
0.0031976669483545495
0.005051138859654802
0.005638554718654043
0.01017938728353529
0.012032859194835543
0.0045408325648812475
0.0063943044761815004
0.001853471911300253
0.002768485369088025
0.00427073872014716
0.0029719825604592742
0.008393382564316987
0.0015022533510591352
0.005740467929547299
0.011161867933405012
0.0072427212806064345
0.012664121284464147
0.005421400003857713
0.011445925819475011
0.0018953470003647555
0.0021343632698270776
0.007172936754395343
0.009550578819110256
0.013580289089302089
0.018618862573870354
0.004029710270191833
0.009068283754760098
0.005038573484568265
0.00744160552689177
0.004258933365213546
0.0004378576412942259
0.0002729498182285628
0.003182672161678224
0.007879463168185996
0.0071686557086632074
0.004696791006507772
0.003985983546984984
0.0007108074595227887
0.002036141109143297
0.006228055333213134
0.00042931210650865026
0.003482638211930733
0.004191914224069837
0.002465453215651947
0.00551877932107403
0.006657367439721784
0.009710693545143867
0.003053326105422083
0.011658400639368294
0.00422276116654885
0.002014049210313451
0.0013375191681537224
0.007435639472819444
0.009644351429054843
0.012995919807522016
0.0022087119562353985
0.005560280334702572
0.0033515683784671735
0.00643046629541133
0.002163180359750272
0.00038300203889485296
0.0003563029035762444
0.008593646655161602
0.006047464256516477
0.006074163391835086
0.002546182398645125
0.0025194832633265163
2.669913531860857e-05
0.0001916094238150201
0.0024708256168133325
0.0016556712318661626
0.004129115545745798
0.0026624350406283526
0.0018472806556811827
0.0043207249695608185
0.0008151543849471699
0.001658289928932466
0.002473444313879636
0.006741548708645073
0.004208025513443681
0.0005397327339434765
0.0034769728752478413
0.010949574222088754
0.00728128144258855
0.010218521583892914
0.003668292779500204
0.0007310526381958393
0.0029372401413043647
0.004868534669604685
0.012281267461548118
0.00569503366058377
0.0025474241018796917
0.007412732791943433
0.0008264989909790854
0.0023211105677249932
0.006586233800964347
0.009733843359668426
0.0031476095587040787
0.008754107961449487
0.011471210764365303
0.006888053665904059
0.006998157244140879
0.002717102802915816
0.0018660542955454273
0.0017559507173086075
0.0045831570984612435
0.004473053520224424
0.00011010357823681982
0.007120969724235038
0.01467926533094277
0.00688120350884891
0.0026580622233224327
0.007558295606707732
0.00023976621538612797
0.004462907500912605
0.00779806182209386
0.012021203107620337
0.004223141285526477
0.0032239281599888425
0.007758104977776292
0.0006785912383163728
0.002148188923261074
0.010982033137765135
0.0025453369216724697
0.0010757392367277685
0.008436696216092665
0.009906293901037366
0.0014695976849447012
3.01700410765271e-05
0.005801842035456972
0.0004703633629392634
0.003242049955001103
0.005771671994380445
0.0004401933218627363
0.0032118799139245757
0.005331478672517709
0.0025597920804558694
0.0027716865920618394
0.0024091573617961437
0.00867995111586728
8.674556541776735e-05
0.0005948580519095081
0.011089108477663423
0.002495902927213911
0.003004015413705652
0.008593205550449512
0.008085093063957771
0.0005081124864917408
0.005869457383548604
4.5060204631464096e-05
0.0018520264133154996
0.002802183774803013
0.005914517588180068
0.004017430970233105
0.003067273608745591
0.0018970866179469636
0.0028472439794344773
0.0009501573614875136
0.0006487772181543727
0.00030229724578034745
0.0024015960993546415
0.00394305776223669
0.0003464799723740253
0.0017528188812002687
0.004591834980391063
0.002099298853574294
0.004245355008017038
0.006344653861591332
0.0053048591815409996
0.0045448888251549135
0.0008281083068331085
0.0017594949860143538
0.009849748006695913
0.006132967488374108
0.007064354167555353
0.003716780518321805
0.0027853938391405597
0.0009313866791812453
0.005693744037835846
0.002726116268976231
0.00411430290859105
0.00018139347024737074
0.0029676277688596153
0.0015794411292447963
0.005875137508083217
0.001388186639614819
0.0029075097392236016
0.004295696378838421
0.0011986419261731385
0.0033480578430608032
0.003637817544240418
0.008073834256768775
0.0021494159168876648
0.0024391756180672797
0.009272476182941913
0.0002897597011796149
0.011421892099829578
0.011711651801009193
0.0031541170990756484
0.002717743202550582
0.0006541655624209275
0.00587520569097022
0.0058718603016262305
0.002499951536654721
0.009029322790045868
0.0033719087649715096
0.003157462488419638
0.0065293712533911474
0.00436101962741986
0.008474957049408371
0.00793650414410707
0.002826679694909906
0.004113937421988512
0.0035754845166872107
0.0015343399325099538
