student,teacher,split,n_known,n_unknown,spearman_energy,spearman_energy_unknown,spearman_msp,spearman_msp_unknown,top1_agreement_known,error_jaccard_known,start,condition,seed,weeks_since
student_kdM0_s0,A,val,200000,54382,0.8699969572113339,0.7152843981946918,0.8850198970084722,0.4458388346639768,0.942985,0.28345095779922225,37,kdM0,0,1.0
student_kdM0_s0,B,val,200000,54382,0.8033670808631695,0.6387592719861789,0.8332407286435054,0.40093916559096615,0.941385,0.27628763018975605,37,kdM0,0,1.0
student_kdM0_s0,A,test_w42-45,100000,100000,0.8780280643850461,0.6837916451494014,0.8465427044676519,0.4654129385972829,0.93561,0.36192930780559646,37,kdM0,0,3.5
student_kdM0_s0,B,test_w42-45,100000,100000,0.8340440907165261,0.6065442550708775,0.8247026528122968,0.4655688728737986,0.93339,0.3514171025422698,37,kdM0,0,3.5
student_kdM0_s0,A,test_w46-49,100000,100000,0.8665774435528462,0.6766464626292764,0.8265234712629672,0.4535052929979451,0.90758,0.4969297248123721,37,kdM0,0,7.5
student_kdM0_s0,B,test_w46-49,100000,100000,0.822037328908622,0.6052215506761311,0.806842307226202,0.4527708536500786,0.90407,0.4793227449805214,37,kdM0,0,7.5
student_kdM0_s0,A,test_w51-51,100000,43579,0.8733518707467111,0.6567670010625839,0.8646991124685692,0.41175949494852504,0.87306,0.5553233484267966,37,kdM0,0,11.0
student_kdM0_s0,B,test_w51-51,100000,43579,0.8205061873877761,0.5778468427928988,0.8337102146179621,0.4011692956650252,0.86948,0.5567016283247378,37,kdM0,0,11.0
student_kdM1_s0,A,val,200000,54382,0.8821394680945243,0.7253358391417409,0.8872496178610485,0.45734915274860366,0.94548,0.28874449174695643,37,kdM1,0,1.0
student_kdM1_s0,B,val,200000,54382,0.8105725614093606,0.6119737846838291,0.8324298502550252,0.3768246066398815,0.943365,0.27579350467633845,37,kdM1,0,1.0
student_kdM1_s0,A,test_w42-45,100000,100000,0.8848990750616572,0.7122535201930429,0.8496330323270967,0.4809408587134797,0.93901,0.3739240506329114,37,kdM1,0,3.5
student_kdM1_s0,B,test_w42-45,100000,100000,0.8341700193501294,0.6065565814357664,0.8232395136182434,0.45792045979798696,0.93648,0.3634880803011292,37,kdM1,0,3.5
student_kdM1_s0,A,test_w46-49,100000,100000,0.8748525120593218,0.7127798940366452,0.8279780797343458,0.46847705282300534,0.91518,0.5228676413102963,37,kdM1,0,7.5
