model,split,flows,unknown,temperature,n_known,n_unknown,accuracy,macro_f1,auroc_maha,fpr95_maha,oscr_maha,auroc_knnfeat,fpr95_knnfeat,oscr_knnfeat,ece,nll,brier,aurc,start,weeks_since
student_kdF_s0,test_w24-27,ge5,all,,96204,89771,0.9135171094756975,0.8442205984170715,0.7049529385452274,0.9033540898508426,0.6574546425087421,0.7871344414338336,0.7894086063428056,0.7357189191212873,0.015074759220837605,0.3767170011997223,0.12670089024256334,0.009631098121804866,11,11.5
student_kdF_s0,test_w24-27,ge5,near,,96204,11977,0.9135171094756975,0.8442205984170715,0.7524615887747124,0.8517992819570844,0.6997099259173196,0.8620260832173701,0.6890707188778492,0.8013632897630316,0.015074759220837605,0.3767170011997223,0.12670089024256334,0.009631098121804866,11,11.5
student_kdF_s0,test_w24-27,ge5,far,,96204,77794,0.9135171094756975,0.8442205984170715,0.6976386070569566,0.911291359230789,0.6509491082852218,0.7756042823773328,0.8048564156618763,0.7256124504067826,0.015074759220837605,0.3767170011997223,0.12670089024256334,0.009631098121804866,11,11.5
student_kdF_s0,test_w28-31,all,all,,100000,100000,0.88381,0.7757923445151756,0.6893459452000001,0.90234,0.6250120609,0.7667889928,0.80541,0.6971862793,0.025932648358121514,0.6204988956451416,0.1705390091628662,0.01691396701017731,11,15.5
student_kdF_s0,test_w28-31,all,near,,100000,15990,0.88381,0.7757923445151756,0.7409738667917449,0.8687929956222639,0.6692342545340838,0.8352150609756097,0.7233896185115697,0.7549169831144464,0.025932648358121514,0.6204988956451416,0.1705390091628662,0.01691396701017731,11,15.5
student_kdF_s0,test_w28-31,all,far,,100000,84010,0.88381,0.7757923445151756,0.679519371384359,0.9087251517676467,0.6165950524937508,0.7537651524223307,0.8210213069872634,0.6861981355790977,0.025932648358121514,0.6204988956451416,0.1705390091628662,0.01691396701017731,11,15.5
student_kdF_s0,test_w28-31,ge5,all,,95576,94669,0.8902444128233029,0.7805132634190112,0.6931306682235764,0.9006432940033168,0.634499468808223,0.7757221821936633,0.801540102884788,0.711623413443282,0.025971322612497242,0.5921671390533447,0.16196381317211145,0.015496662014089863,11,15.5
student_kdF_s0,test_w28-31,ge5,near,,95576,15420,0.8902444128233029,0.7805132634190112,0.7451809603553828,0.8679636835278859,0.6792941828191242,0.8451986624316846,0.7229571984435798,0.770476182120622,0.025971322612497242,0.5921671390533447,0.16196381317211145,0.015496662014089863,11,15.5
student_kdF_s0,test_w28-31,ge5,far,,95576,79249,0.8902444128233029,0.7805132634190112,0.6830028999908864,0.9070019810975533,0.6257834662082142,0.762203685742348,0.8168304962838647,0.7001720425363359,0.025971322612497242,0.5921671390533447,0.16196381317211145,0.015496662014089863,11,15.5
student_kdF_s0,test_w32-35,all,all,,100000,100000,0.85548,0.738787645581824,0.68694804465,0.9014,0.6077469306,0.7545396573500001,0.81819,0.6685073302000002,0.044132238284200404,0.7555246353149414,0.20997868575161446,0.02402686389312294,11,19.5
student_kdF_s0,test_w32-35,all,near,,100000,16559,0.85548,0.738787645581824,0.7483347475692976,0.8614046741953016,0.6582770928196147,0.835103012561145,0.733438009541639,0.7339852026088532,0.044132238284200404,0.7555246353149414,0.20997868575161446,0.02402686389312294,11,19.5
student_kdF_s0,test_w32-35,all,far,,100000,83441,0.85548,0.738787645581824,0.6747657552042761,0.9093371364197457,0.5977191390323702,0.7385517305641112,0.835009168154744,0.6555131416210256,0.044132238284200404,0.7555246353149414,0.20997868575161446,0.02402686389312294,11,19.5
student_kdF_s0,test_w32-35,ge5,all,,95262,94615,0.8632088345825197,0.7435807094700488,0.6898383845452921,0.8998573164931565,0.6165693942078795,0.762322831278391,0.8161390899963008,0.6831066963678138,0.042322191546695434,0.7129441499710083,0.19913718309103406,0.02202315680424264,11,19.5
student_kdF_s0,test_w32-35,ge5,near,,95262,16006,0.8632088345825197,0.7435807094700488,0.7513774515856547,0.8616143946020243,0.6677278502033888,0.8446280588345536,0.7357241034612021,0.7503563503286529,0.042322191546695434,0.7129441499710083,0.19913718309103406,0.02202315680424264,11,19.5
student_kdF_s0,test_w32-35,ge5,far,,95262,78609,0.8632088345825197,0.7435807094700488,0.6773080851260392,0.9076441628821127,0.6061527466654337,0.745564222566107,0.8325128165986083,0.6694136337248954,0.042322191546695434,0.7129441499710083,0.19913718309103406,0.02202315680424264,11,19.5
student_kdF_s0,test_w36-39,all,all,,100000,100000,0.83552,0.7237003031547902,0.6572538549,0.90713,0.5688956722,0.7188505141499999,0.84594,0.6232688125,0.058048835933059414,0.8125462532043457,0.23752806435730037,0.030514839255685856,11,23.5
student_kdF_s0,test_w36-39,all,near,,100000,12548,0.83552,0.7237003031547902,0.7347918584635001,0.866432897672936,0.6317466456805866,0.8229140181702264,0.7570927637870577,0.7072187360535543,0.058048835933059414,0.8125462532043457,0.23752806435730037,0.030514839255685856,11,23.5
student_kdF_s0,test_w36-39,all,far,,100000,87452,0.83552,0.7237003031547902,0.6461283589855006,0.9129694003567671,0.5598775363628047,0.7039190220349449,0.8586881946667886,0.6112233059278233,0.058048835933059414,0.8125462532043457,0.23752806435730037,0.030514839255685856,11,23.5
student_kdF_s0,test_w36-39,ge5,all,,95184,91735,0.8458039166246428,0.7296435140412773,0.6700318669978222,0.9048345778601407,0.5865846071075811,0.7379378665258134,0.8401482531204012,0.6496763992546776,0.05365751802659544,0.7628205418586731,0.22350498522176063,0.027732312648673492,11,23.5
student_kdF_s0,test_w36-39,ge5,near,,95184,12085,0.8458039166246428,0.7296435140412773,0.7407572176213301,0.86934215970211,0.6448802321456278,0.8333211517141322,0.7597848572610675,0.7267380164858753,0.05365751802659544,0.7628205418586731,0.22350498522176063,0.027732312648673492,11,23.5
student_kdF_s0,test_w36-39,ge5,far,,95184,79650,0.8458039166246428,0.7296435140412773,0.6593009710494844,0.9102197112366603,0.5777396274643319,0.7234657133368514,0.8523414940364092,0.6379841250018334,0.05365751802659544,0.7628205418586731,0.22350498522176063,0.027732312648673492,11,23.5
student_kdF_s0,test_w40-43,all,all,,100000,100000,0.82837,0.7203466996182385,0.6609956179,0.90123,0.5643856983,0.72432173265,0.8323,0.6214398965,0.06335305475726725,0.86702960729599,0.24869975507808698,0.03334785821245361,11,27.5
student_kdF_s0,test_w40-43,all,near,,100000,10904,0.82837,0.7203466996182385,0.730467663701394,0.8788517975055026,0.6206800275128395,0.8220284987160675,0.7542186353631695,0.6997817323917829,0.06335305475726725,0.86702960729599,0.24869975507808698,0.03334785821245361,11,27.5
student_kdF_s0,test_w40-43,all,far,,100000,89096,0.82837,0.7203466996182385,0.6524932924598187,0.9039687528059621,0.5574961256397594,0.7123639053941816,0.8418559755769058,0.6118520431893688,0.06335305475726725,0.86702960729599,0.24869975507808698,0.03334785821245361,11,27.5
student_kdF_s0,test_w40-43,ge5,all,,95288,93977,0.8377445218705398,0.7270972155963651,0.6663532996479193,0.9017312746735904,0.5755291652820624,0.7335818350634772,0.8285857177820105,0.6385529124794643,0.060233670980302426,0.8174672722816467,0.23601467077151078,0.030665087965870926,11,27.5
student_kdF_s0,test_w40-43,ge5,near,,95288,10557,0.8377445218705398,0.7270972155963651,0.7334701173277445,0.8840579710144928,0.6307916403722608,0.8299895385224508,0.7553282182438192,0.7162184521704489,0.060233670980302426,0.8174672722816467,0.23601467077151078,0.030665087965870926,11,27.5
student_kdF_s0,test_w40-43,ge5,far,,95288,83420,0.8377445218705398,0.7270972155963651,0.6578595062620896,0.9039678734116519,0.56853556722971,0.7213812102083299,0.83785662910573,0.6287241531589449,0.060233670980302426,0.8174672722816467,0.23601467077151078,0.030665087965870926,11,27.5
student_kdF_s0,test_w44-47,all,all,,100000,100000,0.80584,0.6883872245638557,0.6323567714499999,0.91038,0.5301298861999999,0.6996106053500001,0.8518,0.5900330306,0.07394967672303321,1.093023657798767,0.28589532321202504,0.043833966576478735,11,31.5
student_kdF_s0,test_w44-47,all,near,,100000,10628,0.80584,0.6883872245638557,0.7120012763455025,0.8933007150922092,0.5926258552879188,0.8054036916635303,0.7753105005645465,0.6720429309371472,0.07394967672303321,1.093023657798767,0.28589532321202504,0.043833966576478735,11,31.5
student_kdF_s0,test_w44-47,all,far,,100000,89372,0.80584,0.6883872245638557,0.622885552298259,0.9124110459651793,0.522697948238822,0.6870298314908473,0.860896030076534,0.580280521751779,0.07394967672303321,1.093023657798767,0.28589532321202504,0.043833966576478735,11,31.5
student_kdF_s0,test_w44-47,ge5,all,,94936,92436,0.8147804836942782,0.6949562454270652,0.6408091016176766,0.9094400450041109,0.5430206047276626,0.7109799737138656,0.84824094508633,0.6083012118281849,0.07064426587123099,1.0312988758087158,0.2732100173941439,0.04049753381629342,11,31.5
student_kdF_s0,test_w44-47,ge5,near,,94936,10310,0.8147804836942782,0.6949562454270652,0.7128977354042871,0.8961202715809893,0.6004783231576418,0.8096864944984734,0.7818622696411252,0.6850977016360686,0.07064426587123099,1.0312988758087158,0.2732100173941439,0.04049753381629342,11,31.5
student_kdF_s0,test_w44-47,ge5,far,,94936,82126,0.8147804836942782,0.6949562454270652,0.6317591805897442,0.9111121934588315,0.5358074313475748,0.698588474927984,0.8565740447604899,0.5986602721754649,0.07064426587123099,1.0312988758087158,0.2732100173941439,0.04049753381629342,11,31.5
student_kdF_s0,test_w48-51,all,all,,100000,100000,0.79673,0.6763688369066352,0.6253632499499999,0.91582,0.5224126567999999,0.69872320275,0.85964,0.5875399416000001,0.08450237945377828,1.2000224590301514,0.3008118026186694,0.04539550759490069,11,35.333333333333336
student_kdF_s0,test_w48-51,all,near,,100000,10972,0.79673,0.6763688369066352,0.7065288456981407,0.8869850528618302,0.5843903508931827,0.8121985772876412,0.7662231133795114,0.6729575637987604,0.08450237945377828,1.2000224590301514,0.3008118026186694,0.04539550759490069,11,35.333333333333336
student_kdF_s0,test_w48-51,all,far,,100000,89028,0.79673,0.6763688369066352,0.6153602293660423,0.9193736801905019,0.5147743940108731,0.6847382563350857,0.871152895718201,0.5770128922361505,0.08450237945377828,1.2000224590301514,0.3008118026186694,0.04539550759490069,11,35.333333333333336
student_kdF_s0,test_w48-51,ge5,all,,94668,93780,0.8070097604259094,0.6833795499146716,0.6287546104146406,0.9162827895073576,0.5319704467995967,0.7034312523041879,0.8586159095756025,0.6019906969581849,0.0796150230567001,1.1102420091629028,0.2846349780355785,0.04089158921434658,11,35.333333333333336
student_kdF_s0,test_w48-51,ge5,near,,94668,10675,0.8070097604259094,0.6833795499146716,0.7063107015974673,0.8907728337236533,0.5921177285262367,0.81541130848604,0.771615925058548,0.6866266530467774,0.0796150230567001,1.1102420091629028,0.2846349780355785,0.04089158921434658,11,35.333333333333336
student_kdF_s0,test_w48-51,ge5,far,,94668,83105,0.8070097604259094,0.6833795499146716,0.6187923786190006,0.9195595932856026,0.524244410671423,0.689047194789703,0.869791227964623,0.591119042650433,0.0796150230567001,1.1102420091629028,0.2846349780355785,0.04089158921434658,11,35.333333333333336
student_kdF_s1,val,all,all,,200000,53779,0.941225,0.9129381774494745,0.7482694008348985,0.9065434463266331,0.7101032225403968,0.8395734601331375,0.7412186913107347,0.798611891537589,0.002667663332410194,0.20973999798297882,0.08351687623254933,0.004034412470947936,11,1.0
student_kdF_s1,val,all,near,,200000,10959,0.941225,0.9129381774494745,0.6634437555890136,0.9244456611004653,0.6317037653983029,0.7077280721324938,0.9196094534172826,0.6784499379505426,0.002667663332410194,0.20973999798297882,0.08351687623254933,0.004034412470947936,11,1.0
student_kdF_s1,val,all,far,,200000,42820,0.941225,0.9129381774494745,0.7699789815506772,0.9019617001401214,0.7301681373190096,0.8733168886034564,0.69556282111163,0.8293651575198505,0.002667663332410194,0.20973999798297882,0.08351687623254933,0.004034412470947936,11,1.0
student_kdF_s1,val,ge5,all,,191366,52270,0.9500956282725249,0.9234898016209528,0.7507669905996449,0.9093170078438875,0.719968144363634,0.8455493291460855,0.7460684905299407,0.8123647062154159,0.002665789297779632,0.17459355294704437,0.07125141740982613,0.0030688503737891317,11,1.0
student_kdF_s1,val,ge5,near,,191366,10483,0.9500956282725249,0.9234898016209528,0.6689919283363199,0.9256892111036917,0.6435089102976328,0.7178236372031402,0.9198702661451874,0.6950249247518971,0.002665789297779632,0.17459355294704437,0.07125141740982613,0.0030688503737891317,11,1.0
student_kdF_s1,val,ge5,far,,191366,41787,0.9500956282725249,0.9234898016209528,0.7712816955965682,0.9052097542297843,0.7391492808585699,0.8775915534894914,0.7024672745112116,0.8418014432169252,0.002665789297779632,0.17459355294704437,0.07125141740982613,0.0030688503737891317,11,1.0
student_kdF_s1,test_w16-19,all,all,,100000,100000,0.93302,0.9030723639626848,0.6981504414499999,0.89849,0.6586263928000001,0.7747613936500001,0.78745,0.7333859447000002,0.0037664016334712867,0.29518917202949524,0.0957548721993581,0.005417165570381625,11,3.5
student_kdF_s1,test_w16-19,all,near,,100000,11980,0.93302,0.9030723639626848,0.7538307779632722,0.8616026711185308,0.7094889257095159,0.8488219027545909,0.6810517529215359,0.8001474023372288,0.0037664016334712867,0.29518917202949524,0.0957548721993581,0.005417165570381625,11,3.5
student_kdF_s1,test_w16-19,all,far,,100000,88020,0.93302,0.9030723639626848,0.6905720452738013,0.9035105657805045,0.6517037258577597,0.7646813561690524,0.8019313792319928,0.7242993477618723,0.0037664016334712867,0.29518917202949524,0.0957548721993581,0.005417165570381625,11,3.5
student_kdF_s1,test_w16-19,ge5,all,,96085,89545,0.9408752666909507,0.9111668788710547,0.7242147659169048,0.8913953877938466,0.6893389104311568,0.8021173698756829,0.770271930314367,0.7657866691538242,0.0032069321324973274,0.2654252350330353,0.08512819120522068,0.00443122898734514,11,3.5
student_kdF_s1,test_w16-19,ge5,near,,96085,11402,0.9408752666909507,0.9111668788710547,0.7627495144794152,0.8598491492720576,0.724688487270866,0.8614214804637518,0.6771619014208033,0.8192515941396499,0.0032069321324973274,0.2654252350330353,0.08512819120522068,0.00443122898734514,11,3.5
student_kdF_s1,test_w16-19,ge5,far,,96085,78143,0.9408752666909507,0.9111668788710547,0.7185920843829255,0.8959983619774005,0.6841809836158776,0.7934641895661843,0.7838577991630729,0.7579854959881104,0.0032069321324973274,0.2654252350330353,0.08512819120522068,0.00443122898734514,11,3.5
student_kdF_s1,test_w20-23,all,all,,100000,100000,0.91623,0.8789794309441276,0.69632141615,0.90065,0.6467578861,0.7686860042,0.78757,0.7154802147999999,0.013552336046695748,0.3705800473690033,0.12153264201204031,0.00897756548752437,11,7.5
student_kdF_s1,test_w20-23,all,near,,100000,13417,0.91623,0.8789794309441276,0.7484624502496833,0.8607736453752701,0.6933705075650296,0.8510784922113737,0.6988149362748751,0.7887385898486995,0.013552336046695748,0.3705800473690033,0.12153264201204031,0.00897756548752437,11,7.5
student_kdF_s1,test_w20-23,all,far,,100000,86583,0.91623,0.8789794309441276,0.6882415822967557,0.9068292851945532,0.6395347413464537,0.7559183706963261,0.8013235854613492,0.7041280138133351,0.013552336046695748,0.3705800473690033,0.12153264201204031,0.00897756548752437,11,7.5
student_kdF_s1,test_w20-23,ge5,all,,95941,89776,0.9232966093745114,0.886115578919974,0.7222961025844221,0.8930783282837284,0.6762853372971375,0.7973950924926569,0.7712974514346819,0.7478927166846108,0.01403827955288272,0.34651878476142883,0.11184563360275189,0.007725813821117766,11,7.5
student_kdF_s1,test_w20-23,ge5,near,,95941,12762,0.9232966093745114,0.886115578919974,0.7557737594178875,0.8580159849553362,0.7062973853584573,0.8627195924414975,0.6933866165177872,0.8060298678345421,0.01403827955288272,0.34651878476142883,0.11184563360275189,0.007725813821117766,11,7.5
student_kdF_s1,test_w20-23,ge5,far,,95941,77014,0.9232966093745114,0.886115578919974,0.7167485156975095,0.898888513776716,0.6713120368925543,0.7865701610730825,0.7842080660659101,0.7382588017733555,0.01403827955288272,0.34651878476142883,0.11184563360275189,0.007725813821117766,11,7.5
student_kdF_s1,test_w24-27,all,all,,100000,100000,0.90267,0.8493782541259739,0.69685929495,0.90764,0.6389285144,0.7622645690500001,0.80048,0.7003264137,0.022332828934043647,0.4680514335632324,0.14219689755282666,0.012284832348709281,11,11.5
student_kdF_s1,test_w24-27,all,near,,100000,12494,0.90267,0.8493782541259739,0.7361227969425324,0.8853049463742596,0.673302409156395,0.8433887606050905,0.7209860733151913,0.7713690427405154,0.022332828934043647,0.4680514335632324,0.14219689755282666,0.012284832348709281,11,11.5
student_kdF_s1,test_w24-27,all,far,,100000,87506,0.90267,0.8493782541259739,0.6912533000022856,0.910828971727653,0.6340206516124609,0.7506817558795968,0.811830045939707,0.6901830337348297,0.022332828934043647,0.4680514335632324,0.14219689755282666,0.012284832348709281,11,11.5
student_kdF_s1,test_w24-27,ge5,all,,96204,89771,0.9087667872437737,0.8545648130473461,0.7233604997639179,0.9004355526840516,0.6675138095626137,0.7917695597443596,0.7841285047509775,0.7323122170338033,0.02236285565744634,0.4394603967666626,0.13384467849691917,0.011053291433494719,11,11.5
student_kdF_s1,test_w24-27,ge5,near,,96204,11977,0.9087667872437737,0.8545648130473461,0.7422431933495306,0.8842781998831093,0.6841180664461985,0.8544336570529741,0.7184603823995992,0.7872388059123772,0.02236285565744634,0.4394603967666626,0.13384467849691917,0.011053291433494719,11,11.5
student_kdF_s1,test_w24-27,ge5,far,,96204,77794,0.9087667872437737,0.8545648130473461,0.7204533601249369,0.90292310460961,0.664957453228003,0.7821219276202205,0.7942386302285523,0.7238558353719956,0.02236285565744634,0.4394603967666626,0.13384467849691917,0.011053291433494719,11,11.5
student_kdF_s1,test_w28-31,all,all,,100000,100000,0.87518,0.7855721076905094,0.7019649623499999,0.90439,0.6261141066000001,0.77477223245,0.81102,0.6922683355,0.03792379881188271,0.6928575038909912,0.18209970150267435,0.018870204733948508,11,15.5
student_kdF_s1,test_w28-31,all,near,,100000,15990,0.87518,0.7855721076905094,0.7258438111319574,0.8974358974358975,0.6461687191994998,0.8311414699812383,0.7802376485303315,0.7396178499061913,0.03792379881188271,0.6928575038909912,0.18209970150267435,0.018870204733948508,11,15.5
student_kdF_s1,test_w28-31,all,far,,100000,84010,0.87518,0.7855721076905094,0.6974199939888108,0.905713605523152,0.6222970222592549,0.7640432227115819,0.8168789429829783,0.6832560901083204,0.03792379881188271,0.6928575038909912,0.18209970150267435,0.018870204733948508,11,15.5
student_kdF_s1,test_w28-31,ge5,all,,95576,94669,0.8814451326692894,0.7907411468910519,0.7084281217770222,0.9029460541465527,0.6371236738992979,0.7832085645509319,0.8097159577052678,0.7056853047832288,0.03785366451612044,0.6597676277160645,0.17362588138683452,0.01733236333632274,11,15.5
student_kdF_s1,test_w28-31,ge5,near,,95576,15420,0.8814451326692894,0.7907411468910519,0.7300256940321266,0.8974059662775616,0.6554163474878293,0.8397632480116188,0.78378728923476,0.7534030781161978,0.03785366451612044,0.6597676277160645,0.17362588138683452,0.01733236333632274,11,15.5
student_kdF_s1,test_w28-31,ge5,far,,95576,79249,0.8814451326692894,0.7907411468910519,0.7042257398646485,0.9040240255397545,0.6335643478922172,0.7722043472237252,0.8147610695403097,0.6964005432746371,0.03785366451612044,0.6597676277160645,0.17362588138683452,0.01733236333632274,11,15.5
student_kdF_s1,test_w32-35,all,all,,100000,100000,0.85184,0.7420609515413321,0.6970256885499999,0.89502,0.6131989144999999,0.7619535639,0.81975,0.6691378318999999,0.04954862601667646,0.8597172498703003,0.21673487089672458,0.024824539275470216,11,19.5
student_kdF_s1,test_w32-35,all,near,,100000,16559,0.85184,0.7420609515413321,0.7313912727217827,0.8937133884896431,0.6414744211606981,0.8299268802463917,0.7917748656319826,0.7243148058457636,0.04954862601667646,0.8597172498703003,0.21673487089672458,0.024824539275470216,11,19.5
student_kdF_s1,test_w32-35,all,far,,100000,83441,0.85184,0.7420609515413321,0.6902057833678887,0.895279299145504,0.6075875949473281,0.7484641504775829,0.825301710190434,0.6581878731079445,0.04954862601667646,0.8597172498703003,0.21673487089672458,0.024824539275470216,11,19.5
student_kdF_s1,test_w32-35,ge5,all,,95262,94615,0.8595557515063719,0.7469956943421879,0.703200750374273,0.8945516038683085,0.6242013239510155,0.7695317932050505,0.817978121862284,0.6833098092611276,0.04698439295697946,0.8095194101333618,0.20516221504028018,0.022638558990700088,11,19.5
student_kdF_s1,test_w32-35,ge5,near,,95262,16006,0.8595557515063719,0.7469956943421879,0.7351211427682246,0.8973509933774835,0.6509014677588324,0.8381562449866818,0.7955766587529677,0.7393454596513668,0.04698439295697946,0.8095194101333618,0.20516221504028018,0.022638558990700088,11,19.5
student_kdF_s1,test_w32-35,ge5,far,,95262,78609,0.8595557515063719,0.7469956943421879,0.6967012681183278,0.8939816051597146,0.6187647645012334,0.7555588006060251,0.8225394038850513,0.6719000900159245,0.04698439295697946,0.8095194101333618,0.20516221504028018,0.022638558990700088,11,19.5
student_kdF_s1,test_w36-39,all,all,,100000,100000,0.83268,0.7248478722037128,0.6638496365000001,0.90441,0.5729611204000001,0.7224098543499999,0.84296,0.6236273531000001,0.06118391561366619,0.898182213306427,0.24565459032954343,0.03139818582592608,11,23.5
student_kdF_s1,test_w36-39,all,near,,100000,12548,0.83268,0.7248478722037128,0.722766192221868,0.8818138348740835,0.6202784754542556,0.81674134642971,0.7836308575071724,0.6994509603124004,0.06118391561366619,0.898182213306427,0.24565459032954343,0.03139818582592608,11,23.5
student_kdF_s1,test_w36-39,all,far,,100000,87452,0.83268,0.7248478722037128,0.6553960283355441,0.9076521977770663,0.566171816882404,0.7088747543795454,0.8514728079403558,0.6127478463614325,0.06118391561366619,0.898182213306427,0.24565459032954343,0.03139818582592608,11,23.5
student_kdF_s1,test_w36-39,ge5,all,,95184,91735,0.8429252815599261,0.7308408771195571,0.6824237162320559,0.900648607401755,0.5950076708049379,0.7413059953230848,0.8380879707854145,0.6497268993618593,0.05571469267747909,0.8379693627357483,0.22956796525945256,0.02829448588067156,11,23.5
