student,teacher,split,n_known,n_unknown,spearman_energy,spearman_energy_unknown,spearman_msp,spearman_msp_unknown,top1_agreement_known,error_jaccard_known,start,condition,seed,weeks_since
student_kdA4_s0,A,val,200000,53779,0.8923003820858971,0.7812202951124565,0.8883152168202778,0.5291791333598403,0.934725,0.28570511173901875,11,kdA4,0,1.0
student_kdA4_s0,B,val,200000,53779,0.8083596634326005,0.7040831792523704,0.8184700389316699,0.4249285297795589,0.932605,0.2719409819384381,11,kdA4,0,1.0
student_kdB4_s0,A,val,200000,53779,0.8695148067281221,0.7628489947668396,0.8652753368114992,0.5397335702313446,0.936975,0.29349910720190464,11,kdB4,0,1.0
student_kdB4_s0,B,val,200000,53779,0.8673387162760982,0.7163387587927166,0.8509018577083091,0.4366194389968113,0.935405,0.2845496383957922,11,kdB4,0,1.0
student_kdA4_s1,A,val,200000,53779,0.8889684758309122,0.7807811771617394,0.8893674369093347,0.5419285725734714,0.936685,0.29124236252545826,11,kdA4,1,1.0
student_kdA4_s1,B,val,200000,53779,0.8028077919202093,0.7071396973929815,0.8180022065047744,0.4395063534174104,0.934575,0.2788561750911933,11,kdA4,1,1.0
student_kdB4_s1,A,val,200000,53779,0.867540218912461,0.7498134049214997,0.8624703654978075,0.5284004930162071,0.93697,0.29546052631578945,11,kdB4,1,1.0
student_kdB4_s1,B,val,200000,53779,0.8640165558023659,0.6951463591168883,0.8460163040244468,0.4287047989112131,0.934925,0.2832724425887265,11,kdB4,1,1.0
student_kdA4_s2,A,val,200000,53779,0.8906923100910955,0.7732763170288676,0.8920847903627076,0.5322385100720943,0.936415,0.2927275101188145,11,kdA4,2,1.0
student_kdA4_s2,B,val,200000,53779,0.8050233760474241,0.6971298755329011,0.8230966630316318,0.4451269336168722,0.934145,0.2785031023784902,11,kdA4,2,1.0
student_kdB4_s2,A,val,200000,53779,0.8654230616552078,0.7559116766541787,0.8640864741062455,0.5184971176378302,0.936375,0.2899477806788512,11,kdB4,2,1.0
student_kdB4_s2,B,val,200000,53779,0.8571814127577907,0.6831804982903155,0.8478696544135339,0.3981168498780426,0.934515,0.2787278144837414,11,kdB4,2,1.0
