student,teacher,split,n_known,n_unknown,spearman_energy,spearman_energy_unknown,spearman_msp,spearman_msp_unknown,top1_agreement_known,error_jaccard_known,start,condition,seed,weeks_since
student_direct_s0,A,val,200000,37194,0.438905334539459,0.6121673658178343,0.7329182239704873,0.41882780478918114,0.963845,0.381294964028777,24,direct,0,1.0
student_direct_s0,B,val,200000,37194,0.4140094274245932,0.5052057572585873,0.6475069968767384,0.34588732729291,0.961925,0.365463816434595,24,direct,0,1.0
student_directTS_s0,A,val,200000,37194,0.437707506884488,0.6114112040416526,0.732904269331439,0.4276439899308361,0.963845,0.381294964028777,24,directTS,0,1.0
student_directTS_s0,B,val,200000,37194,0.4126821593096564,0.5045417860081671,0.6471265636924025,0.35094691309767223,0.961925,0.365463816434595,24,directTS,0,1.0
student_ls_s0,A,val,200000,37194,0.6461090085810295,0.5551966440829517,0.7420565846266085,0.4312581212325296,0.96044,0.35157280090412507,24,ls,0,1.0
student_ls_s0,B,val,200000,37194,0.5945406988735922,0.453419418953938,0.6891992576753245,0.33856043609386327,0.95849,0.33851995924793926,24,ls,0,1.0
student_kdA_s0,A,val,200000,37194,0.44808866490370275,0.6049338349785003,0.7295870925889911,0.40092087210957883,0.96453,0.3793348927082274,24,kdA,0,1.0
student_kdA_s0,B,val,200000,37194,0.41974025338309306,0.49649374349332803,0.6453483158503939,0.32632214314969044,0.962765,0.36448971439984024,24,kdA,0,1.0
student_kdB_s0,A,val,200000,37194,0.4525212463669686,0.6035527699708872,0.7313989935919267,0.43066286530499226,0.964635,0.38131901529733564,24,kdB,0,1.0
student_kdB_s0,B,val,200000,37194,0.4232067190572945,0.48577860298659653,0.6493385829451457,0.3579263280518684,0.96302,0.37126884296695617,24,kdB,0,1.0
student_enddA_s0,A,val,200000,37194,0.7288890845749975,0.4236429919756853,0.7842150202927938,0.36687267431250226,0.960935,0.36236496913580246,24,enddA,0,1.0
student_enddA_s0,B,val,200000,37194,0.6822219489771288,0.3626102469492167,0.7337149483737015,0.2952870102976476,0.958075,0.33464677737123555,24,enddA,0,1.0
student_direct_s1,A,val,200000,37194,0.44741250442049735,0.5875824395212934,0.7288582071004853,0.39957983585618295,0.964055,0.3781563126252505,24,direct,1,1.0
student_direct_s1,B,val,200000,37194,0.4214844582694758,0.47572053962557703,0.6455461068260586,0.33800731063874967,0.96251,0.36907114624505927,24,direct,1,1.0
student_directTS_s1,A,val,200000,37194,0.44604788827797637,0.5866138689251368,0.7290954328873119,0.4065630848879148,0.964055,0.3781563126252505,24,directTS,1,1.0
student_directTS_s1,B,val,200000,37194,0.41997952992753596,0.4748720920962341,0.645452690000585,0.3427829590733318,0.96251,0.36907114624505927,24,directTS,1,1.0
student_ls_s1,A,val,200000,37194,0.6330734525525669,0.5594711680617884,0.7431443854838614,0.43874420424335986,0.96083,0.36056522552872916,24,ls,1,1.0
student_ls_s1,B,val,200000,37194,0.594248083377339,0.472891864200866,0.6880643203179168,0.32630105222987216,0.959075,0.347073978652926,24,ls,1,1.0
student_kdA_s1,A,val,200000,37194,0.4545700277856117,0.6348759217251265,0.7335386389962597,0.4130410517626464,0.964875,0.39055054243130893,24,kdA,1,1.0
